##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	10_2G_both_S8_L008_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	81477069
Total Bases	8.2 Gbp
Sequences flagged as poor quality	0
Sequence length	101
%GC	48
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
2103	40-41	-0.047500382908182814
2103	42-43	-0.06371092315261961
2103	44-45	-0.005503701141030604
2103	46-47	-0.01263195834876285
2103	48-49	-0.02308565589256517
2103	50-51	-0.05009117125730711
2103	52-53	-0.010574804614009281
2103	54-55	0.02466006104584295
2103	56-57	0.04039824620983978
2103	58-59	0.021708708464835524
2103	60-61	0.02815718553301849
2103	62-63	0.053867928110676644
2103	64-65	0.046961414858564865
2103	66-67	0.011631540968132015
2103	68-69	0.028184665088019756
2103	70-71	0.10377817399735534
2103	72-73	0.08525316417462392
2103	74-75	0.08748449166733963
2103	76-77	0.15571764372580787
2103	78-79	0.13401663601808167
2103	80-81	0.13917081578325963
2103	82-83	0.12445564203373749
2103	84-85	0.09163636812041176
2103	86-87	0.13280088422756364
2103	88-89	0.297573087393296
2103	90-91	0.2302633022608802
2103	92-93	0.23161177835034152
2103	94-95	0.3131544603238652
2103	96-97	0.27807087213373194
2103	98-99	0.48514627419282164
2103	100-101	0.14008526013604694
2104	1	0.042443889051554606
2104	2	-0.08558242927799142
2104	3	-0.15284494708370744
2104	4	-0.08694112644521823
2104	5	0.047011940999318824
2104	6	-0.08688587601348274
2104	7	-0.04446808541123204
2104	8	-0.011344259323898598
2104	9	-0.15385996577216332
2104	10-11	-0.07794004451506709
2104	12-13	-0.08113579541297611
2104	14-15	-0.11252082835800792
2104	16-17	-0.010407296402235033
2104	18-19	-0.018203511542722595
2104	20-21	-0.0548237002518448
2104	22-23	-0.08015950339470379
2104	24-25	-0.038782372039506186
2104	26-27	-0.05322770306546687
2104	28-29	-0.07221607805947627
2104	30-31	-0.023782953599670975
2104	32-33	-0.02241233397530351
2104	34-35	-0.05119116920628386
2104	36-37	-0.0787139717045946
2104	38-39	-0.07612177231661832
2104	40-41	-0.06537603046089657
2104	42-43	-0.04669577923058199
2104	44-45	-0.012335088816200823
2104	46-47	-0.004527907532320796
2104	48-49	-0.06947456941092867
2104	50-51	-0.06057578993795687
2104	52-53	0.008655203193150385
2104	54-55	-0.041658379240878673
2104	56-57	0.007518785842044906
2104	58-59	-0.038768020107731616
2104	60-61	-0.028540178117623327
2104	62-63	-0.012520068071218304
2104	64-65	-0.02315122779638301
2104	66-67	-0.034318780112805314
2104	68-69	-0.04232320647469123
2104	70-71	0.07857771806830272
2104	72-73	0.05646141283204287
2104	74-75	0.04928782305447044
2104	76-77	0.05865554236678605
2104	78-79	0.11136789201581365
2104	80-81	0.11307972356668472
2104	82-83	0.08227469939453158
2104	84-85	0.09669328840614355
2104	86-87	0.09931321081368338
2104	88-89	0.26168989005670795
2104	90-91	0.22001080948344764
2104	92-93	0.16271507702465016
2104	94-95	0.23232508764618132
2104	96-97	0.2120806475897652
2104	98-99	0.4142159190040573
2104	100-101	0.23391994860501342
2105	1	0.013033833685806684
2105	2	-0.05469207318267166
2105	3	-0.07335247363319297
2105	4	-4.829237922265861E-4
2105	5	0.10726035355803276
2105	6	0.03303600763149461
2105	7	0.08954203705432917
2105	8	0.0654300711989464
2105	9	0.014008864499814422
2105	10-11	-0.01601366821706307
2105	12-13	-0.08456307155419296
2105	14-15	-0.04908620724724955
2105	16-17	-0.0049575357932596376
2105	18-19	-0.00206040552908604
2105	20-21	-0.028283039053228265
2105	22-23	0.0012798124094715035
2105	24-25	-0.023843796398935524
2105	26-27	0.0026490146058506525
2105	28-29	-0.017968258216257027
2105	30-31	-0.032116989513291117
2105	32-33	-0.020127873765261484
2105	34-35	-0.04470496897016574
2105	36-37	-0.026569475024587064
2105	38-39	0.011620000865939062
2105	40-41	-0.014635191302922124
2105	42-43	-0.035441017943902864
2105	44-45	0.023837965609246226
2105	46-47	0.031148393584913947
2105	48-49	0.008168849482707685
2105	50-51	0.029534457693841887
2105	52-53	0.007829476787158285
2105	54-55	-0.013554525192532196
2105	56-57	0.014364915764232933
2105	58-59	0.017485449910807915
2105	60-61	-0.035614771918872634
2105	62-63	0.02333959507913619
2105	64-65	0.04859500820452212
2105	66-67	-0.026791473694238732
2105	68-69	0.03810186642233049
2105	70-71	0.059839672604319105
2105	72-73	0.053902793901585255
2105	74-75	0.06445999307764794
2105	76-77	0.1604945805547544
2105	78-79	0.17449474688557132
2105	80-81	0.16045172541234365
2105	82-83	0.1323658994069632
2105	84-85	0.14536328930110898
2105	86-87	0.14698224502099322
2105	88-89	0.26557767729696735
2105	90-91	0.22470263257153533
2105	92-93	0.25319282090024586
2105	94-95	0.29363372903656426
2105	96-97	0.23560329887254028
2105	98-99	0.41795776539238005
2105	100-101	0.28392593094040564
2106	1	0.11188747559609524
2106	2	-0.06620619675985395
2106	3	-0.01763791055850561
2106	4	0.01069420966632606
2106	5	0.09182076498482417
2106	6	0.030085944131876374
2106	7	0.05542573234945536
2106	8	0.06314672107821195
2106	9	-0.026285369293773897
2106	10-11	1.0445531152925014E-5
2106	12-13	-0.0220904667316546
2106	14-15	-0.009550179947574122
2106	16-17	0.00890473943449166
2106	18-19	-0.039892543324832275
2106	20-21	-0.05856088614252286
2106	22-23	-0.008743099467430682
2106	24-25	-0.016723012521445924
2106	26-27	0.0018430048011808253
2106	28-29	-0.03755581356158899
2106	30-31	-0.011323397087927844
2106	32-33	-0.015862970770911033
2106	34-35	-0.07745438022640627
2106	36-37	-0.06402121330531685
2106	38-39	-0.03918359826206341
2106	40-41	-0.025560401727368287
2106	42-43	-0.04454484182644336
2106	44-45	-0.014303790379557313
2106	46-47	0.02037985221021188
2106	48-49	-0.046360282434719124
2106	50-51	-0.01711218973643014
2106	52-53	0.010634851005903556
2106	54-55	-0.016174522095504074
2106	56-57	0.005749288736147662
2106	58-59	0.030950192246677943
2106	60-61	-0.004306061147090645
2106	62-63	-0.05363570828043862
2106	64-65	-0.040552570270953936
2106	66-67	-0.0062759697028909045
2106	68-69	0.0194569175158108
2106	70-71	0.10136661329541852
2106	72-73	0.050390674467031715
2106	74-75	0.058488026053424846
2106	76-77	0.1510804179674352
2106	78-79	0.13687251487252894
2106	80-81	0.11959587519399406
2106	82-83	0.10272521937308454
2106	84-85	0.07191460287926077
2106	86-87	0.14658885571462577
2106	88-89	0.24775499136431023
2106	90-91	0.1636297366377164
2106	92-93	0.14357790605674126
2106	94-95	0.1972431387272664
2106	96-97	0.2074803533253302
2106	98-99	0.43933729532238175
2106	100-101	0.2843992269950988
2107	1	0.06316237693693338
2107	2	-0.03172608260629772
2107	3	-0.07245834802986906
2107	4	0.025806116784167443
2107	5	0.11084239382462613
2107	6	0.04687270205815963
2107	7	0.10374303208813984
2107	8	0.09912703674896761
2107	9	-0.0048742270580248714
2107	10-11	-0.00640164462071624
2107	12-13	-0.0334761530259442
2107	14-15	-0.04300426386985379
2107	16-17	-0.0024153591833240284
2107	18-19	0.010670999205700582
2107	20-21	0.01894894826787663
2107	22-23	-0.002865097717112519
2107	24-25	-0.031383482350705094
2107	26-27	-0.07809938329437927
2107	28-29	-0.07475948656216502
2107	30-31	-0.04934328276678457
2107	32-33	0.015421769583959133
2107	34-35	-0.0047738317400032315
2107	36-37	-0.013054468101010741
2107	38-39	0.030048588459159475
2107	40-41	0.00965190354600054
2107	42-43	-0.028333825485567843
2107	44-45	0.044838419644435135
2107	46-47	0.02827433104508259
2107	48-49	-0.036464938572905226
2107	50-51	-0.029665317567236116
2107	52-53	0.029602441194064966
2107	54-55	0.010143826961630964
2107	56-57	0.05364647683788348
2107	58-59	-2.887665336572809E-4
2107	60-61	0.0013592005766724924
2107	62-63	0.04060785889548413
2107	64-65	0.026812618574915348
2107	66-67	0.05896917898410692
2107	68-69	0.013035113288950129
2107	70-71	0.024222718985818403
2107	72-73	0.055822577376886784
2107	74-75	0.055584105753972324
2107	76-77	0.19339952930455695
2107	78-79	0.18486471658611947
2107	80-81	0.1773870238967632
2107	82-83	0.1722318482067493
2107	84-85	0.09848814491836322
2107	86-87	0.12599646436970602
2107	88-89	0.2988618066077535
2107	90-91	0.2664585093632894
2107	92-93	0.2667772267227022
2107	94-95	0.343109900221954
2107	96-97	0.23336936611534043
2107	98-99	0.487695495692698
2107	100-101	0.34077624174666
2108	1	0.11160150496409571
2108	2	0.02073115367853262
2108	3	0.03997756563395427
2108	4	-0.016682705096954464
2108	5	0.12160600070419747
2108	6	0.021132864422554576
2108	7	0.10258009614057073
2108	8	0.06475639645584863
2108	9	-0.025477927218680918
2108	10-11	-0.0024446995569817886
2108	12-13	-0.007584740577414095
2108	14-15	-0.021982505841144473
2108	16-17	-0.004176266192125411
2108	18-19	0.009127491226799123
2108	20-21	-0.001067714715816237
2108	22-23	0.0018996354977787178
2108	24-25	-0.017504585610531365
2108	26-27	0.036863099573288594
2108	28-29	-0.02043797511641543
2108	30-31	0.013555458718776947
2108	32-33	-0.009266583687477237
2108	34-35	-0.012469580316384565
2108	36-37	-0.05510224035728584
2108	38-39	0.006409566770450681
2108	40-41	0.011121577579160657
2108	42-43	-0.012694639424687182
2108	44-45	0.012991491134286548
2108	46-47	-0.025856419881989723
2108	48-49	-0.039805219708021866
2108	50-51	-0.023168115923922983
2108	52-53	0.003264385578994222
2108	54-55	-0.029734888845588614
2108	56-57	0.015281466098052476
2108	58-59	0.008913240504078601
2108	60-61	-0.03318359373025004
2108	62-63	0.03137327710274462
2108	64-65	0.03590203865687869
2108	66-67	0.047438134669555154
2108	68-69	0.020776902790331064
2108	70-71	0.08137586052213663
2108	72-73	0.07533562287546403
2108	74-75	0.08326996143603083
2108	76-77	0.12310391196223236
2108	78-79	0.15410777931707997
2108	80-81	0.1519583510134055
2108	82-83	0.18154186950249596
2108	84-85	0.12828397401396785
2108	86-87	0.14086608062711292
2108	88-89	0.24971472242997805
2108	90-91	0.19548298110883167
2108	92-93	0.2286502363153815
2108	94-95	0.2604154645959227
2108	96-97	0.29063921498164547
2108	98-99	0.5065319378645157
2108	100-101	0.30830355985170144
2109	1	0.10152297153915413
2109	2	0.027901249747412038
2109	3	0.02658917874182265
2109	4	0.03591363248808932
2109	5	0.16005402263332513
2109	6	0.09140086383381174
2109	7	0.09833823965401223
2109	8	0.054513517462702055
2109	9	0.019835119410146262
2109	10-11	0.006912031371129501
2109	12-13	-0.04756893604356094
2109	14-15	-0.0355611162994407
2109	16-17	0.014264945377277627
2109	18-19	-0.016280076905438534
2109	20-21	0.03969348440999454
2109	22-23	2.1332852272593072E-4
2109	24-25	-0.09046387584572813
2109	26-27	0.003826989379838608
2109	28-29	0.023185824449676318
2109	30-31	0.02258302531557632
2109	32-33	0.033793366187445883
2109	34-35	-0.06337793295174521
2109	36-37	-0.00750657918840858
2109	38-39	0.01142312299965198
2109	40-41	0.010816190486707455
2109	42-43	0.02738968917019946
2109	44-45	0.04694415223765702
2109	46-47	0.03979353788207618
2109	48-49	0.02338239643241735
2109	50-51	0.03917125669060084
2109	52-53	0.0744130414399038
2109	54-55	0.08276923525313862
2109	56-57	0.08280940411726334
2109	58-59	0.0731588858064498
2109	60-61	0.060836948013914594
2109	62-63	0.06398720618807374
2109	64-65	0.0740807768109093
2109	66-67	0.08010880267924136
2109	68-69	0.06563800919841611
2109	70-71	0.1480133966950703
2109	72-73	0.127834521217693
2109	74-75	0.09814779413782304
2109	76-77	0.22296237140409403
2109	78-79	0.21656471097654872
2109	80-81	0.20299803019814533
2109	82-83	0.22709420834034688
2109	84-85	0.14475794349377935
2109	86-87	0.17442580890291026
2109	88-89	0.3088258948513385
2109	90-91	0.2970921596567706
2109	92-93	0.24941057351080786
2109	94-95	0.338700814114695
2109	96-97	0.3074185378169574
2109	98-99	0.5284707314928525
2109	100-101	0.3775118271649447
2110	1	0.0958324495267
2110	2	0.04874365487820498
2110	3	0.027107672301497132
2110	4	0.0675993122835834
2110	5	0.1599713150134221
2110	6	0.05715321785910987
2110	7	0.09983664018714933
2110	8	0.06194363376965839
2110	9	0.033836177795954825
2110	10-11	0.022717686806089432
2110	12-13	0.013718565153745033
2110	14-15	-0.02981814203153732
2110	16-17	0.03786351825474554
2110	18-19	0.020990422186642377
2110	20-21	0.029682389361113337
2110	22-23	0.01172454788778765
2110	24-25	0.007138061720382893
2110	26-27	0.024485671506091933
2110	28-29	0.0033275126225831286
2110	30-31	0.02718898209838727
2110	32-33	0.031723697160579434
2110	34-35	-0.0074913242494716314
2110	36-37	0.0016365613778646093
2110	38-39	0.01765819062290319
2110	40-41	0.029632267421433767
2110	42-43	0.03498703790696567
2110	44-45	0.10310261765975781
2110	46-47	0.06938608651993405
2110	48-49	0.05555260361924752
2110	50-51	0.04846970756159408
2110	52-53	0.07668459687982221
2110	54-55	0.06829607260205961
2110	56-57	0.09159691890103971
2110	58-59	0.09012675313188367
2110	60-61	0.0776803802816417
2110	62-63	0.09199476603816237
2110	64-65	0.12193261196902228
2110	66-67	0.08535176098305186
2110	68-69	0.07972359239413151
2110	70-71	0.15419657250463814
2110	72-73	0.12908359309214035
2110	74-75	0.13057090492255696
2110	76-77	0.14401486577760636
2110	78-79	0.1595832283125418
2110	80-81	0.16908486606615014
2110	82-83	0.1953036240339472
2110	84-85	0.12770203586001827
2110	86-87	0.18488426386343804
2110	88-89	0.3399899052504196
2110	90-91	0.28476690710132857
2110	92-93	0.3080071814454399
2110	94-95	0.3340620460132655
2110	96-97	0.33730122546474917
2110	98-99	0.5481467214198474
2110	100-101	0.3651589176569203
2111	1	0.07023517438224758
2111	2	0.05064140385354321
2111	3	0.017542118313329524
2111	4	0.06377269868464452
2111	5	0.16747045373623592
2111	6	0.09809063020516362
2111	7	0.089203756731564
2111	8	0.0713480529263677
2111	9	0.024355998551662594
2111	10-11	-0.011444941726502122
2111	12-13	-8.790146698984813E-4
2111	14-15	-0.03539685239622514
2111	16-17	0.010409611207592206
2111	18-19	0.0045323727653112655
2111	20-21	0.04058258828665373
2111	22-23	0.004222562997483692
2111	24-25	0.01908188074519046
2111	26-27	0.02672419446910368
2111	28-29	0.0015179169717853824
2111	30-31	-0.011235389151828201
2111	32-33	0.04179902155483006
2111	34-35	0.012619716175997553
2111	36-37	0.027950766779362368
2111	38-39	0.038913762678056685
2111	40-41	0.038457982640878186
2111	42-43	0.029586974599844496
2111	44-45	0.057559208552518726
2111	46-47	0.04652118718711051
2111	48-49	0.04298183869411787
2111	50-51	0.028519150373327307
2111	52-53	0.08724992214879279
2111	54-55	0.06931825444137729
2111	56-57	0.06672839019223886
2111	58-59	0.07292212015599375
2111	60-61	0.0799214754474562
2111	62-63	0.07082239338257779
2111	64-65	0.10722178801578508
2111	66-67	0.10138077571477311
2111	68-69	0.08798250733701707
2111	70-71	0.17253980546069414
2111	72-73	0.12800539880228
2111	74-75	0.10906444128504234
2111	76-77	0.18794285346366735
2111	78-79	0.2164302484832632
2111	80-81	0.2278984506092243
2111	82-83	0.17034389431011476
2111	84-85	0.1763577608641569
2111	86-87	0.21252027384508665
2111	88-89	0.33773045673551394
2111	90-91	0.3168286429889804
2111	92-93	0.30358232959910225
2111	94-95	0.36677604678329345
2111	96-97	0.3449414964558528
2111	98-99	0.5429778589833063
2111	100-101	0.4357745016650014
2112	1	0.06222423497521845
2112	2	0.04485125793647171
2112	3	0.07451952190282896
2112	4	0.11523262851124372
2112	5	0.18834600397519807
2112	6	0.10430498877668981
2112	7	0.13177315400475464
2112	8	0.1156018059319166
2112	9	0.024260295360292616
2112	10-11	0.05169816969252139
2112	12-13	0.033119886563682144
2112	14-15	0.01718545816521555
2112	16-17	0.037729773037106895
2112	18-19	0.07836770313600283
2112	20-21	0.06629111085439376
2112	22-23	0.04771877864717311
2112	24-25	0.048585743157708805
2112	26-27	0.06701750021165509
2112	28-29	0.05142184491753454
2112	30-31	0.0840938944990981
2112	32-33	0.09575010461019673
2112	34-35	0.0544541096063611
2112	36-37	0.05221336831599643
2112	38-39	0.08532157376361482
2112	40-41	0.07736394709611716
2112	42-43	0.05258896835093907
2112	44-45	0.09716132936596011
2112	46-47	0.09077065112026617
2112	48-49	0.021117558956106564
2112	50-51	0.06364958991001402
2112	52-53	0.10998680132465921
2112	54-55	0.08835814853093638
2112	56-57	0.1386709447754626
2112	58-59	0.14126768295353997
2112	60-61	0.12417707851725623
2112	62-63	0.14110019403513263
2112	64-65	0.14912167185436687
2112	66-67	0.11752549391257361
2112	68-69	0.1282533602541065
2112	70-71	0.21665092715598888
2112	72-73	0.20222587461998387
2112	74-75	0.17472408415412133
2112	76-77	0.224767175616293
2112	78-79	0.23276668176919202
2112	80-81	0.24029347720275496
2112	82-83	0.24968740287707192
2112	84-85	0.2354630319694948
2112	86-87	0.23780947374579853
2112	88-89	0.40129062845889507
2112	90-91	0.33704332769139
2112	92-93	0.33776189775597487
2112	94-95	0.4452117632166548
2112	96-97	0.3967839600348455
2112	98-99	0.5866769397822935
2112	100-101	0.48562750689143996
2113	1	0.05976761544225795
2113	2	0.07107143709912833
2113	3	0.1265506002930934
2113	4	0.12711181601931543
2113	5	0.21628448494048058
2113	6	0.17290654660101978
2113	7	0.140560027264371
2113	8	0.15085230472172384
2113	9	0.06736482140012612
2113	10-11	0.04764472180324475
2113	12-13	0.03424746819946023
2113	14-15	0.004098962335206124
2113	16-17	0.032928886595719575
2113	18-19	0.06268871734292958
2113	20-21	0.07332607734952745
2113	22-23	0.03436062805388218
2113	24-25	0.028876431667470115
2113	26-27	0.05563755705667717
2113	28-29	0.042229865261596444
2113	30-31	0.06848443375330504
2113	32-33	0.06785897356619586
2113	34-35	0.04609934907170299
2113	36-37	0.045699158748469415
2113	38-39	0.06518641779882728
2113	40-41	0.07602568442171531
2113	42-43	0.08778406715762799
2113	44-45	0.10339738573273394
2113	46-47	0.07119675964916894
2113	48-49	0.08600308938693502
2113	50-51	0.09321455285247282
2113	52-53	0.10819628535594461
2113	54-55	0.12550028036015703
2113	56-57	0.13122195558938898
2113	58-59	0.12093953388522749
2113	60-61	0.13395136809982944
2113	62-63	0.13819860194298883
2113	64-65	0.16114854358681185
2113	66-67	0.12203263082806615
2113	68-69	0.10149401427413807
2113	70-71	0.20717286520548583
2113	72-73	0.19154495657333115
2113	74-75	0.1628392930149687
2113	76-77	0.2154104612564538
2113	78-79	0.2563891706585295
2113	80-81	0.26482847414856536
2113	82-83	0.21615548692677322
2113	84-85	0.1834852764272128
2113	86-87	0.23167879793903978
2113	88-89	0.37846578832166955
2113	90-91	0.33702665477881055
2113	92-93	0.33286374830287
2113	94-95	0.39697639585757116
2113	96-97	0.4130292703953984
2113	98-99	0.6080463462009149
2113	100-101	0.4347229358993232
2114	1	0.0829937473343243
2114	2	0.0577539629888939
2114	3	0.15239105881762782
2114	4	0.14363322606718754
2114	5	0.24491808076916044
2114	6	0.15422021197185387
2114	7	0.09161210222220006
2114	8	0.17224051636920024
2114	9	0.1091341011907474
2114	10-11	0.05550607308273925
2114	12-13	0.06314738450659263
2114	14-15	0.018046936276093106
2114	16-17	0.07346262841247864
2114	18-19	0.09586938250421184
2114	20-21	0.11223325663065964
2114	22-23	0.07247335111214426
2114	24-25	0.06114515978517687
2114	26-27	0.0652685928067811
2114	28-29	0.06447200139441378
2114	30-31	0.08206781563220744
2114	32-33	0.04533657168416738
2114	34-35	0.05706854615791457
2114	36-37	0.08088548019765796
2114	38-39	0.11397359453332712
2114	40-41	0.05873343825895461
2114	42-43	0.0535274892060329
2114	44-45	0.11939229582175415
2114	46-47	0.11249048501538539
2114	48-49	0.07723505399726349
2114	50-51	0.08333518886279734
2114	52-53	0.15512982100675288
2114	54-55	0.15658289647355872
2114	56-57	0.1513686488047412
2114	58-59	0.14066774228511747
2114	60-61	0.11251155501418708
2114	62-63	0.14196557705376023
2114	64-65	0.17211619885511453
2114	66-67	0.17563400811364005
2114	68-69	0.16840459174585476
2114	70-71	0.2435469241595527
2114	72-73	0.20731348487760926
2114	74-75	0.22215504155252574
2114	76-77	0.27997435232914114
2114	78-79	0.2564355409488428
2114	80-81	0.2674570057017789
2114	82-83	0.24759224898198795
2114	84-85	0.23431073512055178
2114	86-87	0.25651234287617797
2114	88-89	0.40641915793406014
2114	90-91	0.3798980505035843
2114	92-93	0.3971295844698588
2114	94-95	0.4684955067791208
2114	96-97	0.4195598637762359
2114	98-99	0.5934679705110497
2114	100-101	0.502271576617936
2115	1	0.06692137926370023
2115	2	0.011816885438143743
2115	3	0.08856034633116394
2115	4	0.09506560948577203
2115	5	0.19316959346627272
2115	6	0.1582908749732752
2115	7	0.08207334708999525
2115	8	0.13944545014911114
2115	9	0.052283166062551345
2115	10-11	0.004798685023381211
2115	12-13	0.010334677296313544
2115	14-15	0.01562940106671107
2115	16-17	0.05202344205545728
2115	18-19	0.05827735819756441
2115	20-21	0.052584789026028034
2115	22-23	0.04880768246952272
2115	24-25	0.05087642281392846
2115	26-27	0.06388129425865685
2115	28-29	0.04909175596466753
2115	30-31	0.07763670670702538
2115	32-33	0.08221229709099731
2115	34-35	0.038597819739358386
2115	36-37	0.04909307990448042
2115	38-39	0.06816164218705012
2115	40-41	0.07046531874168238
2115	42-43	0.11298535339552984
2115	44-45	0.09132827432188151
2115	46-47	0.06375918726028829
2115	48-49	0.10098519895238667
2115	50-51	0.07987900485186117
2115	52-53	0.1416289001716322
2115	54-55	0.09779411776921876
2115	56-57	0.1295295863289141
2115	58-59	0.10069789415168628
2115	60-61	0.10504095464856533
2115	62-63	0.15030649273047914
2115	64-65	0.14835128600734748
2115	66-67	0.09321783424351082
2115	68-69	0.12983438962194782
2115	70-71	0.2241810250576961
2115	72-73	0.1725436586118292
2115	74-75	0.15938607373998792
2115	76-77	0.27586703773555143
2115	78-79	0.2387464748598518
2115	80-81	0.21423434137442143
2115	82-83	0.21257591908263862
2115	84-85	0.1471926673951529
2115	86-87	0.19277998797326745
2115	88-89	0.3632763547374722
2115	90-91	0.31503333500826614
2115	92-93	0.33196157001965076
2115	94-95	0.3925370787022118
2115	96-97	0.3478785438709977
2115	98-99	0.581085284996945
2115	100-101	0.42455526957346734
2116	1	0.12417035660684661
2116	2	0.09577463684725629
2116	3	0.1250283332402944
2116	4	0.1518392021216428
2116	5	0.22847201901367953
2116	6	0.17085653915160037
2116	7	0.13587841098758702
2116	8	0.180263594021433
2116	9	0.09796393468378994
2116	10-11	0.05151970358333813
2116	12-13	0.03211615831060044
2116	14-15	0.020990936646441583
2116	16-17	0.08919100237069699
2116	18-19	0.09921704931311837
2116	20-21	0.091617009812758
2116	22-23	0.06107746036946082
2116	24-25	0.06038626294070326
2116	26-27	0.07946779702990625
2116	28-29	0.01613769693430811
2116	30-31	0.07946892391101557
2116	32-33	0.06870609012862161
2116	34-35	0.05769081912549012
2116	36-37	0.0539617286828431
2116	38-39	0.08969272063756506
2116	40-41	0.083920303562806
2116	42-43	0.07957152164846093
2116	44-45	0.11732584307360838
2116	46-47	0.1036709373124296
2116	48-49	0.07774630181690156
2116	50-51	0.10117217430060066
2116	52-53	0.1325658506463796
2116	54-55	0.12800654015610036
2116	56-57	0.14428784179885668
2116	58-59	0.11981726012803762
2116	60-61	0.11547898665902778
2116	62-63	0.1352773013924562
2116	64-65	0.1336834115723562
2116	66-67	0.1358211058931218
2116	68-69	0.12220466420011178
2116	70-71	0.2094884590719701
2116	72-73	0.17227879886192454
2116	74-75	0.18646321103807395
2116	76-77	0.2801749474742792
2116	78-79	0.24948549644688
2116	80-81	0.2565631071674517
2116	82-83	0.2425000472871517
2116	84-85	0.24491701035817215
2116	86-87	0.24653849497924796
2116	88-89	0.42006773087705795
2116	90-91	0.3471394397709062
2116	92-93	0.3543617805820318
2116	94-95	0.42236305076632874
2116	96-97	0.3928169393856251
2116	98-99	0.604272197203386
2116	100-101	0.41668507236552443
2117	1	0.0896607315224962
2117	2	0.05478195076201331
2117	3	0.12459818543543832
2117	4	0.13601688428875747
2117	5	0.23263387460958995
2117	6	0.18301882588931306
2117	7	0.1829897741984965
2117	8	0.13546239897755186
2117	9	0.054634043561428314
2117	10-11	0.016785391709987607
2117	12-13	0.03968519274091875
2117	14-15	0.05681196188044879
2117	16-17	0.09307622505301794
2117	18-19	0.08392128524214826
2117	20-21	0.09427763507002851
2117	22-23	0.06254121496873921
2117	24-25	0.04627887920899809
2117	26-27	0.08839177513811336
2117	28-29	0.06255402846912261
2117	30-31	0.10160786769434083
2117	32-33	0.088022010596994
2117	34-35	0.045971003282730294
2117	36-37	0.04831562969801695
2117	38-39	0.07587288136841863
2117	40-41	0.07274354925404225
2117	42-43	0.05335164369622447
2117	44-45	0.1255417922993729
2117	46-47	0.05841875014317566
2117	48-49	0.11864038164522839
2117	50-51	0.08266415542270522
2117	52-53	0.11057825821433198
2117	54-55	0.10151843281489903
2117	56-57	0.13933221441210009
2117	58-59	0.08802000833077983
2117	60-61	0.10628837505920785
2117	62-63	0.15533118690734682
2117	64-65	0.16972949750616095
2117	66-67	0.15952912737421343
2117	68-69	0.15363087339082426
2117	70-71	0.21305670564733958
2117	72-73	0.10598540913236576
2117	74-75	0.1706686416939931
2117	76-77	0.13653088433463267
2117	78-79	0.2295652765250722
2117	80-81	0.25805724898157933
2117	82-83	0.2679256234940297
2117	84-85	0.24717119364411388
2117	86-87	0.2547671342438207
2117	88-89	0.36738702854048455
2117	90-91	0.3430398539694295
2117	92-93	0.3545595523839822
2117	94-95	0.41230339721872866
2117	96-97	0.4222702563082734
2117	98-99	0.5401395171433947
2117	100-101	0.44482914163199183
2118	1	0.10020138756654617
2118	2	0.0561643062427315
2118	3	0.07321413817853539
2118	4	0.1397017747024094
2118	5	0.25972840734406333
2118	6	0.19677340536077992
2118	7	0.06537080164803655
2118	8	0.16450155713971526
2118	9	0.09944661698551727
2118	10-11	0.07203715203169025
2118	12-13	0.053020485198786105
2118	14-15	0.053825472505529603
2118	16-17	0.07917443977104455
2118	18-19	0.07441648280696
2118	20-21	0.08517151608563012
2118	22-23	0.05521428293845787
2118	24-25	0.02730388238082071
2118	26-27	0.057599259674397274
2118	28-29	0.048131402681278246
2118	30-31	0.08016256035410407
2118	32-33	0.12035011500633885
2118	34-35	0.04531385210109562
2118	36-37	0.015110789243642841
2118	38-39	0.04154155436311413
2118	40-41	0.05694938631525304
2118	42-43	0.026076301438813232
2118	44-45	0.137332041538194
2118	46-47	0.12230801297454263
2118	48-49	0.10215486305782662
2118	50-51	0.1002516192770031
2118	52-53	0.1442352903298243
2118	54-55	0.15097866851291286
2118	56-57	0.12315696334393067
2118	58-59	0.13348159496070622
2118	60-61	0.13146950903428944
2118	62-63	0.16384306217354094
2118	64-65	0.17562104371199183
2118	66-67	0.13659790463577082
2118	68-69	0.10030045569720869
2118	70-71	0.20224075208715675
2118	72-73	0.20718988451565679
2118	74-75	0.1900033243170114
2118	76-77	0.2597234265865893
2118	78-79	0.2546969492137521
2118	80-81	0.1794429487352147
2118	82-83	0.1797290243139571
2118	84-85	0.1890846617011519
2118	86-87	0.2125315336116671
2118	88-89	0.3961840915580339
2118	90-91	0.3187559752563729
2118	92-93	0.35156669741279245
2118	94-95	0.31879343912199687
2118	96-97	0.36157763774011187
2118	98-99	0.5205775247522837
2118	100-101	0.3696137349312707
2119	1	0.08811125991375945
2119	2	0.08985569712900343
2119	3	0.1280473868410681
2119	4	0.1575716406720744
2119	5	0.23528382336055387
2119	6	0.15654025959819506
2119	7	0.10824353438258782
2119	8	0.17863539578601717
2119	9	0.11296620763814502
2119	10-11	0.06187686577563767
2119	12-13	0.04674640396548568
2119	14-15	0.057855228715347096
2119	16-17	0.057931962540060056
2119	18-19	0.07607633134644942
2119	20-21	0.07595655730104056
